State, FacilityName, FacilityID, UnitID, Year, Latitude,Longitude
KY,Mill Creek,1364,4,2011,38.0531,-85.91
KY,Mill Creek,1364,4,2012,38.0531,-85.91
KY,Mill Creek,1364,4,2013,38.0531,-85.91
KY,Mill Creek,1364,4,2014,38.0531,-85.91
KY,Paddy's Run,1366,12,2010,38.2147,-85.8453
KY,Paddy's Run,1366,12,2011,38.2147,-85.8453
KY,Paddy's Run,1366,12,2012,38.2147,-85.8453
KY,Paddy's Run,1366,12,2013,38.2147,-85.8453
KY,Paddy's Run,1366,12,2014,38.2147,-85.8453
KY,Paddy's Run,1366,13,2010,38.2147,-85.8453
KY,Paddy's Run,1366,13,2011,38.2147,-85.8453
KY,Paddy's Run,1366,13,2012,38.2147,-85.8453
KY,Paddy's Run,1366,13,2013,38.2147,-85.8453
KY,Paddy's Run,1366,13,2014,38.2147,-85.8453
KY,Paducah Power Systems Plant 1,56556,EU01A,2010,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01A,2011,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01A,2012,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01A,2013,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01A,2014,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01B,2010,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01B,2011,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01B,2012,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01B,2013,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU01B,2014,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02A,2010,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02A,2011,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02A,2012,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02A,2013,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02A,2014,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02B,2010,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02B,2011,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02B,2012,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02B,2013,37.0339,-88.6161
KY,Paducah Power Systems Plant 1,56556,EU02B,2014,37.0339,-88.6161
KY,Paradise,1378,1,2010,37.2608,-86.9783
KY,Paradise,1378,1,2011,37.2608,-86.9783
KY,Paradise,1378,1,2012,37.2608,-86.9783
KY,Paradise,1378,1,2013,37.2608,-86.9783
KY,Paradise,1378,1,2014,37.2608,-86.9783
KY,Paradise,1378,2,2010,37.2608,-86.9783
KY,Paradise,1378,2,2011,37.2608,-86.9783
KY,Paradise,1378,2,2012,37.2608,-86.9783
KY,Paradise,1378,2,2013,37.2608,-86.9783
KY,Paradise,1378,2,2014,37.2608,-86.9783
KY,Paradise,1378,3,2010,37.2608,-86.9783
KY,Paradise,1378,3,2011,37.2608,-86.9783
KY,Paradise,1378,3,2012,37.2608,-86.9783
KY,Paradise,1378,3,2013,37.2608,-86.9783
KY,Paradise,1378,3,2014,37.2608,-86.9783
KY,R D Green,6639,G1,2010,37.6467,-87.5006
KY,R D Green,6639,G1,2011,37.6467,-87.5006
KY,R D Green,6639,G1,2012,37.6467,-87.5006
KY,R D Green,6639,G1,2013,37.6467,-87.5006
KY,R D Green,6639,G1,2014,37.6467,-87.5006
KY,R D Green,6639,G2,2010,37.6467,-87.5006
KY,R D Green,6639,G2,2011,37.6467,-87.5006
KY,R D Green,6639,G2,2012,37.6467,-87.5006
KY,R D Green,6639,G2,2013,37.6467,-87.5006
KY,R D Green,6639,G2,2014,37.6467,-87.5006
KY,Riverside Generating Company,55198,GTG101,2010,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG101,2011,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG101,2012,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG101,2013,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG101,2014,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG201,2010,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG201,2011,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG201,2012,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG201,2013,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG201,2014,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG301,2010,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG301,2011,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG301,2012,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG301,2013,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG301,2014,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG401,2010,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG401,2011,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG401,2012,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG401,2013,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG401,2014,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG501,2010,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG501,2011,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG501,2012,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG501,2013,38.1933,-82.6042
KY,Riverside Generating Company,55198,GTG501,2014,38.1933,-82.6042
KY,Robert Reid,1383,R1,2010,37.6467,-87.5033
KY,Robert Reid,1383,R1,2011,37.6467,-87.5033
KY,Robert Reid,1383,R1,2012,37.6467,-87.5033
KY,Robert Reid,1383,R1,2013,37.6467,-87.5033
KY,Robert Reid,1383,R1,2014,37.6467,-87.5033
KY,Robert Reid,1383,RT,2010,37.6467,-87.5033
KY,Robert Reid,1383,RT,2011,37.6467,-87.5033
KY,Robert Reid,1383,RT,2012,37.6467,-87.5033
KY,Robert Reid,1383,RT,2013,37.6467,-87.5033
KY,Robert Reid,1383,RT,2014,37.6467,-87.5033
KY,Shawnee,1379,1,2010,37.1517,-88.775
KY,Shawnee,1379,1,2011,37.1517,-88.775
KY,Shawnee,1379,1,2012,37.1517,-88.775
KY,Shawnee,1379,1,2013,37.1517,-88.775
KY,Shawnee,1379,1,2014,37.1517,-88.775
KY,Shawnee,1379,10,2010,37.1517,-88.775
KY,Shawnee,1379,10,2011,37.1517,-88.775
KY,Shawnee,1379,10,2012,37.1517,-88.775
KY,Shawnee,1379,10,2013,37.1517,-88.775
KY,Shawnee,1379,10,2014,37.1517,-88.775
KY,Shawnee,1379,2,2010,37.1517,-88.775
KY,Shawnee,1379,2,2011,37.1517,-88.775
KY,Shawnee,1379,2,2012,37.1517,-88.775
KY,Shawnee,1379,2,2013,37.1517,-88.775
KY,Shawnee,1379,2,2014,37.1517,-88.775
KY,Shawnee,1379,3,2010,37.1517,-88.775
KY,Shawnee,1379,3,2011,37.1517,-88.775
KY,Shawnee,1379,3,2012,37.1517,-88.775
KY,Shawnee,1379,3,2013,37.1517,-88.775
KY,Shawnee,1379,3,2014,37.1517,-88.775
KY,Shawnee,1379,4,2010,37.1517,-88.775
KY,Shawnee,1379,4,2011,37.1517,-88.775
KY,Shawnee,1379,4,2012,37.1517,-88.775
KY,Shawnee,1379,4,2013,37.1517,-88.775
KY,Shawnee,1379,4,2014,37.1517,-88.775
KY,Shawnee,1379,5,2010,37.1517,-88.775
KY,Shawnee,1379,5,2011,37.1517,-88.775
KY,Shawnee,1379,5,2012,37.1517,-88.775
KY,Shawnee,1379,5,2013,37.1517,-88.775
KY,Shawnee,1379,5,2014,37.1517,-88.775
KY,Shawnee,1379,6,2010,37.1517,-88.775
KY,Shawnee,1379,6,2011,37.1517,-88.775
KY,Shawnee,1379,6,2012,37.1517,-88.775
KY,Shawnee,1379,6,2013,37.1517,-88.775
KY,Shawnee,1379,6,2014,37.1517,-88.775
KY,Shawnee,1379,7,2010,37.1517,-88.775
KY,Shawnee,1379,7,2011,37.1517,-88.775
KY,Shawnee,1379,7,2012,37.1517,-88.775
KY,Shawnee,1379,7,2013,37.1517,-88.775
KY,Shawnee,1379,7,2014,37.1517,-88.775
KY,Shawnee,1379,8,2010,37.1517,-88.775
KY,Shawnee,1379,8,2011,37.1517,-88.775
KY,Shawnee,1379,8,2012,37.1517,-88.775
KY,Shawnee,1379,8,2013,37.1517,-88.775
KY,Shawnee,1379,8,2014,37.1517,-88.775
KY,Shawnee,1379,9,2010,37.1517,-88.775
KY,Shawnee,1379,9,2011,37.1517,-88.775
KY,Shawnee,1379,9,2012,37.1517,-88.775
KY,Shawnee,1379,9,2013,37.1517,-88.775
KY,Shawnee,1379,9,2014,37.1517,-88.775
KY,Smith Generating Facility,54,SCT1,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT1,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT1,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT1,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT1,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT10,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT10,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT10,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT10,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT10,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT2,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT2,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT2,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT2,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT2,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT3,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT3,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT3,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT3,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT3,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT4,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT4,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT4,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT4,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT4,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT5,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT5,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT5,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT5,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT5,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT6,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT6,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT6,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT6,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT6,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT7,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT7,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT7,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT7,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT7,2014,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT9,2010,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT9,2011,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT9,2012,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT9,2013,37.8824,-84.1025
KY,Smith Generating Facility,54,SCT9,2014,37.8824,-84.1025
KY,Trimble County,6071,1,2010,38.5847,-85.4117
KY,Trimble County,6071,1,2011,38.5847,-85.4117
KY,Trimble County,6071,1,2012,38.5847,-85.4117
KY,Trimble County,6071,1,2013,38.5847,-85.4117
KY,Trimble County,6071,1,2014,38.5847,-85.4117
KY,Trimble County,6071,10,2010,38.5847,-85.4117
KY,Trimble County,6071,10,2011,38.5847,-85.4117
KY,Trimble County,6071,10,2012,38.5847,-85.4117
KY,Trimble County,6071,10,2013,38.5847,-85.4117
KY,Trimble County,6071,10,2014,38.5847,-85.4117
KY,Trimble County,6071,2,2010,38.5847,-85.4117
KY,Trimble County,6071,2,2011,38.5847,-85.4117
KY,Trimble County,6071,2,2012,38.5847,-85.4117
KY,Trimble County,6071,2,2013,38.5847,-85.4117
KY,Trimble County,6071,2,2014,38.5847,-85.4117
KY,Trimble County,6071,5,2010,38.5847,-85.4117
KY,Trimble County,6071,5,2011,38.5847,-85.4117
KY,Trimble County,6071,5,2012,38.5847,-85.4117
KY,Trimble County,6071,5,2013,38.5847,-85.4117
KY,Trimble County,6071,5,2014,38.5847,-85.4117
KY,Trimble County,6071,6,2010,38.5847,-85.4117
KY,Trimble County,6071,6,2011,38.5847,-85.4117
KY,Trimble County,6071,6,2012,38.5847,-85.4117
KY,Trimble County,6071,6,2013,38.5847,-85.4117
KY,Trimble County,6071,6,2014,38.5847,-85.4117
KY,Trimble County,6071,7,2010,38.5847,-85.4117
KY,Trimble County,6071,7,2011,38.5847,-85.4117
KY,Trimble County,6071,7,2012,38.5847,-85.4117
KY,Trimble County,6071,7,2013,38.5847,-85.4117
KY,Trimble County,6071,7,2014,38.5847,-85.4117
KY,Trimble County,6071,8,2010,38.5847,-85.4117
KY,Trimble County,6071,8,2011,38.5847,-85.4117
KY,Trimble County,6071,8,2012,38.5847,-85.4117
KY,Trimble County,6071,8,2013,38.5847,-85.4117
KY,Trimble County,6071,8,2014,38.5847,-85.4117
KY,Trimble County,6071,9,2010,38.5847,-85.4117
KY,Trimble County,6071,9,2011,38.5847,-85.4117
KY,Trimble County,6071,9,2012,38.5847,-85.4117
KY,Trimble County,6071,9,2013,38.5847,-85.4117
KY,Trimble County,6071,9,2014,38.5847,-85.4117
KY,Tyrone,1361,5,2010,38.0478,-84.8483
KY,Tyrone,1361,5,2011,38.0478,-84.8483
KY,Tyrone,1361,5,2012,38.0478,-84.8483
KY,Tyrone,1361,5,2013,38.0478,-84.8483
KY,Wickliffe Paper Company,880065,1,2010,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,1,2011,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,1,2012,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,1,2013,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,1,2014,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,2,2010,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,2,2011,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,2,2012,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,2,2013,36.9461,-89.0792
KY,Wickliffe Paper Company,880065,2,2014,36.9461,-89.0792
KY,William C. Dale,1385,1,2010,37.8807,-84.2634
KY,William C. Dale,1385,1,2011,37.8807,-84.2634
KY,William C. Dale,1385,1,2012,37.8807,-84.2634
KY,William C. Dale,1385,1,2013,37.8807,-84.2634
KY,William C. Dale,1385,1,2014,37.8807,-84.2634
KY,William C. Dale,1385,2,2010,37.8807,-84.2634
KY,William C. Dale,1385,2,2011,37.8807,-84.2634
KY,William C. Dale,1385,2,2012,37.8807,-84.2634
KY,William C. Dale,1385,2,2013,37.8807,-84.2634
KY,William C. Dale,1385,2,2014,37.8807,-84.2634
KY,William C. Dale,1385,3,2010,37.8807,-84.2634
KY,William C. Dale,1385,3,2011,37.8807,-84.2634
KY,William C. Dale,1385,3,2012,37.8807,-84.2634
KY,William C. Dale,1385,3,2013,37.8807,-84.2634
KY,William C. Dale,1385,3,2014,37.8807,-84.2634
KY,William C. Dale,1385,4,2010,37.8807,-84.2634
KY,William C. Dale,1385,4,2011,37.8807,-84.2634
KY,William C. Dale,1385,4,2012,37.8807,-84.2634
KY,William C. Dale,1385,4,2013,37.8807,-84.2634
KY,William C. Dale,1385,4,2014,37.8807,-84.2634
LA,Acadia Power Station,55173,CT1,2010,30.4284,-92.4112
LA,Acadia Power Station,55173,CT1,2011,30.4284,-92.4112
LA,Acadia Power Station,55173,CT1,2012,30.4284,-92.4112
LA,Acadia Power Station,55173,CT1,2013,30.4284,-92.4112
LA,Acadia Power Station,55173,CT1,2014,30.4284,-92.4112
LA,Acadia Power Station,55173,CT2,2010,30.4284,-92.4112
LA,Acadia Power Station,55173,CT2,2011,30.4284,-92.4112
LA,Acadia Power Station,55173,CT2,2012,30.4284,-92.4112
LA,Acadia Power Station,55173,CT2,2013,30.4284,-92.4112
LA,Acadia Power Station,55173,CT2,2014,30.4284,-92.4112
LA,Acadia Power Station,55173,CT3,2010,30.4284,-92.4112
LA,Acadia Power Station,55173,CT3,2011,30.4284,-92.4112
LA,Acadia Power Station,55173,CT3,2012,30.4284,-92.4112
LA,Acadia Power Station,55173,CT3,2013,30.4284,-92.4112
LA,Acadia Power Station,55173,CT3,2014,30.4284,-92.4112
LA,Acadia Power Station,55173,CT4,2010,30.4284,-92.4112
LA,Acadia Power Station,55173,CT4,2011,30.4284,-92.4112
LA,Acadia Power Station,55173,CT4,2012,30.4284,-92.4112
LA,Acadia Power Station,55173,CT4,2013,30.4284,-92.4112
LA,Acadia Power Station,55173,CT4,2014,30.4284,-92.4112
LA,Arsenal Hill Power Plant,1416,5A,2010,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,5A,2011,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,5A,2012,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,5A,2013,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,5A,2014,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6A,2010,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6A,2011,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6A,2012,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6A,2013,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6A,2014,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6B,2010,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6B,2011,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6B,2012,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6B,2013,32.5181,-93.7611
LA,Arsenal Hill Power Plant,1416,CTG-6B,2014,32.5181,-93.7611
LA,Bayou Cove Peaking Power Plant,55433,CTG-1,2010,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-1,2011,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-1,2012,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-1,2013,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-1,2014,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-2,2010,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-2,2011,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-2,2012,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-2,2013,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-2,2014,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-3,2010,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-3,2011,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-3,2012,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-3,2013,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-3,2014,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-4,2010,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-4,2011,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-4,2012,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-4,2013,30.2825,-92.5994
LA,Bayou Cove Peaking Power Plant,55433,CTG-4,2014,30.2825,-92.5994
LA,Big Cajun 1,1464,1B1,2010,30.6736,-91.3525
LA,Big Cajun 1,1464,1B1,2011,30.6736,-91.3525
LA,Big Cajun 1,1464,1B1,2012,30.6736,-91.3525
LA,Big Cajun 1,1464,1B1,2013,30.6736,-91.3525
LA,Big Cajun 1,1464,1B1,2014,30.6736,-91.3525
LA,Big Cajun 1,1464,1B2,2010,30.6736,-91.3525
LA,Big Cajun 1,1464,1B2,2011,30.6736,-91.3525
LA,Big Cajun 1,1464,1B2,2012,30.6736,-91.3525
LA,Big Cajun 1,1464,1B2,2013,30.6736,-91.3525
LA,Big Cajun 1,1464,1B2,2014,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG1,2010,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG1,2011,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG1,2012,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG1,2013,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG1,2014,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG2,2010,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG2,2011,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG2,2012,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG2,2013,30.6736,-91.3525
LA,Big Cajun 1,1464,CTG2,2014,30.6736,-91.3525
LA,Big Cajun 2,6055,2B1,2010,30.7261,-91.3669
LA,Big Cajun 2,6055,2B1,2011,30.7261,-91.3669
LA,Big Cajun 2,6055,2B1,2012,30.7261,-91.3669
LA,Big Cajun 2,6055,2B1,2013,30.7261,-91.3669
LA,Big Cajun 2,6055,2B1,2014,30.7261,-91.3669
LA,Big Cajun 2,6055,2B2,2010,30.7261,-91.3669
LA,Big Cajun 2,6055,2B2,2011,30.7261,-91.3669
LA,Big Cajun 2,6055,2B2,2012,30.7261,-91.3669
LA,Big Cajun 2,6055,2B2,2013,30.7261,-91.3669
LA,Big Cajun 2,6055,2B2,2014,30.7261,-91.3669
LA,Big Cajun 2,6055,2B3,2010,30.7261,-91.3669
LA,Big Cajun 2,6055,2B3,2011,30.7261,-91.3669
LA,Big Cajun 2,6055,2B3,2012,30.7261,-91.3669
LA,Big Cajun 2,6055,2B3,2013,30.7261,-91.3669
LA,Big Cajun 2,6055,2B3,2014,30.7261,-91.3669
LA,Brame Energy Center,6190,1,2010,31.395,-92.7167
LA,Brame Energy Center,6190,1,2011,31.395,-92.7167
LA,Brame Energy Center,6190,1,2012,31.395,-92.7167
LA,Brame Energy Center,6190,1,2013,31.395,-92.7167
LA,Brame Energy Center,6190,1,2014,31.395,-92.7167
LA,Brame Energy Center,6190,2,2010,31.395,-92.7167
LA,Brame Energy Center,6190,2,2011,31.395,-92.7167
LA,Brame Energy Center,6190,2,2012,31.395,-92.7167
LA,Brame Energy Center,6190,2,2013,31.395,-92.7167
LA,Brame Energy Center,6190,2,2014,31.395,-92.7167
LA,Brame Energy Center,6190,1-Mar,2010,31.395,-92.7167
LA,Brame Energy Center,6190,1-Mar,2011,31.395,-92.7167
LA,Brame Energy Center,6190,1-Mar,2012,31.395,-92.7167
LA,Brame Energy Center,6190,1-Mar,2013,31.395,-92.7167
LA,Brame Energy Center,6190,1-Mar,2014,31.395,-92.7167
LA,Brame Energy Center,6190,2-Mar,2010,31.395,-92.7167
LA,Brame Energy Center,6190,2-Mar,2011,31.395,-92.7167
LA,Brame Energy Center,6190,2-Mar,2012,31.395,-92.7167
LA,Brame Energy Center,6190,2-Mar,2013,31.395,-92.7167
LA,Brame Energy Center,6190,2-Mar,2014,31.395,-92.7167
LA,Calcasieu Plant,55165,GTG1,2010,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG1,2011,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG1,2012,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG1,2013,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG1,2014,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG2,2010,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG2,2011,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG2,2012,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG2,2013,30.1603,-93.3458
LA,Calcasieu Plant,55165,GTG2,2014,30.1603,-93.3458
LA,Carville Energy Center,55404,COG01,2010,30.2292,-91.065
LA,Carville Energy Center,55404,COG01,2011,30.2292,-91.065
LA,Carville Energy Center,55404,COG01,2012,30.2292,-91.065
LA,Carville Energy Center,55404,COG01,2013,30.2292,-91.065
LA,Carville Energy Center,55404,COG01,2014,30.2292,-91.065
LA,Carville Energy Center,55404,COG02,2010,30.2292,-91.065
LA,Carville Energy Center,55404,COG02,2011,30.2292,-91.065
LA,Carville Energy Center,55404,COG02,2012,30.2292,-91.065
LA,Carville Energy Center,55404,COG02,2013,30.2292,-91.065
LA,Carville Energy Center,55404,COG02,2014,30.2292,-91.065
LA,Coughlin Power Station,1396,1-Jun,2010,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jun,2011,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jun,2012,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jun,2013,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jun,2014,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jul,2010,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jul,2011,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jul,2012,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jul,2013,30.8442,-92.2606
LA,Coughlin Power Station,1396,1-Jul,2014,30.8442,-92.2606
LA,Coughlin Power Station,1396,2-Jul,2010,30.8442,-92.2606
LA,Coughlin Power Station,1396,2-Jul,2011,30.8442,-92.2606
LA,Coughlin Power Station,1396,2-Jul,2012,30.8442,-92.2606
LA,Coughlin Power Station,1396,2-Jul,2013,30.8442,-92.2606
LA,Coughlin Power Station,1396,2-Jul,2014,30.8442,-92.2606
LA,D G Hunter,6558,3,2010,31.321,-92.4626
LA,D G Hunter,6558,3,2011,31.321,-92.4626
LA,D G Hunter,6558,3,2012,31.321,-92.4626
LA,D G Hunter,6558,3,2013,31.321,-92.4626
LA,D G Hunter,6558,3,2014,31.321,-92.4626
LA,D G Hunter,6558,4,2010,31.321,-92.4626
LA,D G Hunter,6558,4,2011,31.321,-92.4626
LA,D G Hunter,6558,4,2012,31.321,-92.4626
LA,D G Hunter,6558,4,2013,31.321,-92.4626
LA,D G Hunter,6558,4,2014,31.321,-92.4626
LA,Doc Bonin,1443,1,2010,30.2368,-92.0476
LA,Doc Bonin,1443,1,2011,30.2368,-92.0476
LA,Doc Bonin,1443,1,2012,30.2368,-92.0476
LA,Doc Bonin,1443,1,2013,30.2368,-92.0476
LA,Doc Bonin,1443,1,2014,30.2368,-92.0476
LA,Doc Bonin,1443,2,2010,30.2368,-92.0476
LA,Doc Bonin,1443,2,2011,30.2368,-92.0476
LA,Doc Bonin,1443,2,2012,30.2368,-92.0476
LA,Doc Bonin,1443,2,2013,30.2368,-92.0476
LA,Doc Bonin,1443,2,2014,30.2368,-92.0476
LA,Doc Bonin,1443,3,2010,30.2368,-92.0476
LA,Doc Bonin,1443,3,2011,30.2368,-92.0476
LA,Doc Bonin,1443,3,2012,30.2368,-92.0476
LA,Doc Bonin,1443,3,2013,30.2368,-92.0476
LA,Doc Bonin,1443,3,2014,30.2368,-92.0476
